Cobol Variable Usage
Date: 2025/10/28 14:14
"Project(s): POC_DEVK. Conditions: Program(*; 10) Variable(*) Statement Type(All)"

ProjectName;ProgramId;ProgramName;ProgramTypeID;ProgramPath;VarID;VarName;VarSectionType;VarTypeID;VarTypeDescription;IsField;IsFiller;VarPathStr;VarStartRow;VarStartCol;VarEndRow;VarEndCol;Statement;Read/Write;StmtPathStr;StatementStartRow;StatementStartColumn;StatementEndRow;StatementEndColumn;
POC_DEVK;1;MBV002;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MBV002.txt;1;W-FELDER;WORKING-STORAGE SECTION;0;;0;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MBV002.txt;116;8;116;21;;;;;;;;
POC_DEVK;1;MBV002;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MBV002.txt;2;NN;WORKING-STORAGE SECTION;6;ALPHANUMERIC;-1;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MBV002.txt;117;12;117;67;;;;;;;;
POC_DEVK;1;MBV002;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MBV002.txt;3;L-SKZ;LINKAGE SECTION;6;ALPHANUMERIC;-1;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MBV002.txt;126;8;126;45;COBOL: MOVE;Write value;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MBV002.txt;151;51;;;
POC_DEVK;1;MBV002;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MBV002.txt;4;L-ZNR;LINKAGE SECTION;1;NUMERIC;-1;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MBV002.txt;127;8;127;45;;;;;;;;
POC_DEVK;1;MBV002;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MBV002.txt;5;L-VNR;LINKAGE SECTION;1;NUMERIC;-1;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MBV002.txt;128;8;128;45;;;;;;;;
POC_DEVK;1;MBV002;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MBV002.txt;6;L-SPARTE;LINKAGE SECTION;6;ALPHANUMERIC;-1;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MBV002.txt;129;8;129;45;COBOL: MOVE;Write value;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MBV002.txt;152;51;;;
POC_DEVK;1;MBV002;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MBV002.txt;7;L-GB;LINKAGE SECTION;6;ALPHANUMERIC;-1;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MBV002.txt;130;8;130;45;COBOL: MOVE;Write value;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MBV002.txt;153;51;;;
POC_DEVK;1;MBV002;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MBV002.txt;8;L-KNR;LINKAGE SECTION;1;NUMERIC;-1;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MBV002.txt;131;8;131;45;COBOL: MOVE;Write value;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MBV002.txt;154;51;;;
POC_DEVK;2;MEF650;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;9;WS-MEF650;WORKING-STORAGE SECTION;6;ALPHANUMERIC;-1;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;183;8;184;54;;;;;;;;
POC_DEVK;2;MEF650;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;10;KONSTANTEN;WORKING-STORAGE SECTION;0;;0;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;191;8;191;22;;;;;;;;
POC_DEVK;2;MEF650;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;11;W-MEP010;WORKING-STORAGE SECTION;6;ALPHANUMERIC;-1;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;192;11;192;70;COBOL: MOVE;Write value;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;1509;35;;;
POC_DEVK;2;MEF650;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;11;W-MEP010;WORKING-STORAGE SECTION;6;ALPHANUMERIC;-1;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;192;11;192;70;COBOL: DYNAMIC_CALL;Read value;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;1511;17;;;
POC_DEVK;2;MEF650;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;12;W-MEP320;WORKING-STORAGE SECTION;6;ALPHANUMERIC;-1;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;193;11;193;70;COBOL: DYNAMIC_CALL;Read value;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;1215;19;;;
POC_DEVK;2;MEF650;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;13;W-MEP010-PTR;WORKING-STORAGE SECTION;0;;-1;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;194;11;194;53;;;;;;;;
POC_DEVK;2;MEF650;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;14;W-MGU60001;WORKING-STORAGE SECTION;6;ALPHANUMERIC;-1;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;196;11;196;72;COBOL: DYNAMIC_CALL;Read value;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;1719;25;;;
POC_DEVK;2;MEF650;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;14;W-MGU60001;WORKING-STORAGE SECTION;6;ALPHANUMERIC;-1;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;196;11;196;72;COBOL: DYNAMIC_CALL;Read value;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;1777;25;;;
POC_DEVK;2;MEF650;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;14;W-MGU60001;WORKING-STORAGE SECTION;6;ALPHANUMERIC;-1;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;196;11;196;72;COBOL: DYNAMIC_CALL;Read value;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;1835;25;;;
POC_DEVK;2;MEF650;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;14;W-MGU60001;WORKING-STORAGE SECTION;6;ALPHANUMERIC;-1;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;196;11;196;72;COBOL: DYNAMIC_CALL;Read value;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;1893;25;;;
POC_DEVK;2;MEF650;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;15;W-MGU60001-PTR;WORKING-STORAGE SECTION;0;;-1;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;197;11;197;53;;;;;;;;
POC_DEVK;2;MEF650;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;16;W-TAB-NAME-GEVO;WORKING-STORAGE SECTION;6;ALPHANUMERIC;-1;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;200;11;201;68;;;;;;;;
POC_DEVK;2;MEF650;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;17;W-TAB-NAME-ARTONL;WORKING-STORAGE SECTION;6;ALPHANUMERIC;-1;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;202;11;203;70;COBOL: MOVE;Read value;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;1716;25;;;
POC_DEVK;2;MEF650;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;18;W-TAB-NAME-ARTTK;WORKING-STORAGE SECTION;6;ALPHANUMERIC;-1;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;204;11;205;66;COBOL: MOVE;Read value;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;1832;25;;;
POC_DEVK;2;MEF650;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;19;W-TAB-NAME-LAND;WORKING-STORAGE SECTION;6;ALPHANUMERIC;-1;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;206;11;207;65;COBOL: MOVE;Read value;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;1774;25;;;
POC_DEVK;2;MEF650;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;20;W-TAB-NAME-NA;WORKING-STORAGE SECTION;6;ALPHANUMERIC;-1;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;208;11;209;65;COBOL: MOVE;Read value;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;1890;25;;;
POC_DEVK;2;MEF650;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;21;W-DAT-HIGH;WORKING-STORAGE SECTION;6;ALPHANUMERIC;-1;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;210;11;210;66;;;;;;;;
POC_DEVK;2;MEF650;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;22;W-TS-LOW;WORKING-STORAGE SECTION;6;ALPHANUMERIC;-1;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;211;11;212;70;COBOL: MOVE;Read value;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;1360;17;;;
POC_DEVK;2;MEF650;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;22;W-TS-LOW;WORKING-STORAGE SECTION;6;ALPHANUMERIC;-1;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;211;11;212;70;COBOL: MOVE;Read value;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;1403;17;;;
POC_DEVK;2;MEF650;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;22;W-TS-LOW;WORKING-STORAGE SECTION;6;ALPHANUMERIC;-1;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;211;11;212;70;COBOL: MOVE;Read value;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;1446;17;;;
POC_DEVK;2;MEF650;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;23;W-TS-HIGH;WORKING-STORAGE SECTION;6;ALPHANUMERIC;-1;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;213;11;214;70;COBOL: MOVE;Read value;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;593;17;;;
POC_DEVK;2;MEF650;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;24;W-DEC-LOW;WORKING-STORAGE SECTION;1;NUMERIC;-1;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;215;11;215;64;;;;;;;;
POC_DEVK;2;MEF650;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;25;W-AOA-TEXT-TAB;WORKING-STORAGE SECTION;0;;0;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;220;8;220;26;;;;;;;;
POC_DEVK;2;MEF650;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;26;W-AOA-TXT-ID;WORKING-STORAGE SECTION;1;NUMERIC;-1;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;221;11;221;63;COBOL: MOVE;Write value;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;1275;46;;;
POC_DEVK;2;MEF650;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;26;W-AOA-TXT-ID;WORKING-STORAGE SECTION;1;NUMERIC;-1;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;221;11;221;63;COBOL: MOVE;Read value;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;1717;25;;;
POC_DEVK;2;MEF650;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;26;W-AOA-TXT-ID;WORKING-STORAGE SECTION;1;NUMERIC;-1;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;221;11;221;63;COBOL: MOVE;Read value;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;1746;25;;;
POC_DEVK;2;MEF650;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;26;W-AOA-TXT-ID;WORKING-STORAGE SECTION;1;NUMERIC;-1;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;221;11;221;63;COBOL: SEARCH;Read value;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;1749;21;;;
POC_DEVK;2;MEF650;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;27;W-AOA-TXT;WORKING-STORAGE SECTION;6;ALPHANUMERIC;-1;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;222;11;222;65;COBOL: MOVE;Read value;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;1277;21;;;
POC_DEVK;2;MEF650;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;27;W-AOA-TXT;WORKING-STORAGE SECTION;6;ALPHANUMERIC;-1;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;222;11;222;65;COBOL: MOVE;Write value;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;1738;43;;;
POC_DEVK;2;MEF650;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;27;W-AOA-TXT;WORKING-STORAGE SECTION;6;ALPHANUMERIC;-1;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;222;11;222;65;COBOL: MOVE;Read value;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;1747;25;;;
POC_DEVK;2;MEF650;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;27;W-AOA-TXT;WORKING-STORAGE SECTION;6;ALPHANUMERIC;-1;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;222;11;222;65;COBOL: MOVE;Write value;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;1750;55;;;
POC_DEVK;2;MEF650;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;28;W-AOA-TEXT-MAX;WORKING-STORAGE SECTION;1;NUMERIC;-1;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;224;11;224;64;COBOL: IF;Read value;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;1741;42;;;
POC_DEVK;2;MEF650;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;29;W-AOA-TEXT-ANZ;WORKING-STORAGE SECTION;1;NUMERIC;-1;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;225;11;225;64;COBOL: IF;Read value;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;1741;23;;;
POC_DEVK;2;MEF650;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;29;W-AOA-TEXT-ANZ;WORKING-STORAGE SECTION;1;NUMERIC;-1;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;225;11;225;64;COBOL: MOVE;Write value;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;1742;43;;;
POC_DEVK;2;MEF650;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;29;W-AOA-TEXT-ANZ;WORKING-STORAGE SECTION;1;NUMERIC;-1;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;225;11;225;64;COBOL: ADD;Read value;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;1745;43;;;
POC_DEVK;2;MEF650;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;29;W-AOA-TEXT-ANZ;WORKING-STORAGE SECTION;1;NUMERIC;-1;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;225;11;225;64;COBOL: ADD;Write value;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;1745;43;;;
POC_DEVK;2;MEF650;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;29;W-AOA-TEXT-ANZ;WORKING-STORAGE SECTION;1;NUMERIC;-1;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;225;11;225;64;COBOL: MOVE;Read value;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;1746;57;;;
POC_DEVK;2;MEF650;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;29;W-AOA-TEXT-ANZ;WORKING-STORAGE SECTION;1;NUMERIC;-1;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;225;11;225;64;COBOL: MOVE;Read value;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;1747;57;;;
POC_DEVK;2;MEF650;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;30;W-AOA-TEXT-ROW;WORKING-STORAGE SECTION;0;;0;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;227;11;229;61;COBOL: SEARCH;Read value;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;1712;19;;;
POC_DEVK;2;MEF650;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;31;W-AOA-TEXT-IND;WORKING-STORAGE SECTION;0;;-1;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;229;46;229;60;COBOL: SET;Write value;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;1711;16;;;
POC_DEVK;2;MEF650;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;31;W-AOA-TEXT-IND;WORKING-STORAGE SECTION;0;;-1;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;229;46;229;60;COBOL: SEARCH;Read value;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;1749;57;;;
POC_DEVK;2;MEF650;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;31;W-AOA-TEXT-IND;WORKING-STORAGE SECTION;0;;-1;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;229;46;229;60;COBOL: MOVE;Read value;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;1750;36;;;
POC_DEVK;2;MEF650;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;32;W-AOA-TEXT-ID;WORKING-STORAGE SECTION;1;NUMERIC;-1;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;230;14;230;53;COBOL: MOVE;Write value;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;1746;43;;;
POC_DEVK;2;MEF650;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;32;W-AOA-TEXT-ID;WORKING-STORAGE SECTION;1;NUMERIC;-1;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;230;14;230;53;COBOL: SEARCH;Read value;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;1749;42;;;
POC_DEVK;2;MEF650;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;33;W-AOA-TEXT;WORKING-STORAGE SECTION;6;ALPHANUMERIC;-1;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;231;14;231;46;COBOL: MOVE;Write value;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;1747;43;;;
POC_DEVK;2;MEF650;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;33;W-AOA-TEXT;WORKING-STORAGE SECTION;6;ALPHANUMERIC;-1;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;231;14;231;46;COBOL: MOVE;Read value;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;1750;25;;;
POC_DEVK;2;MEF650;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;34;W-ATG-TEXT-TAB;WORKING-STORAGE SECTION;0;;0;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;236;8;236;26;;;;;;;;
POC_DEVK;2;MEF650;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;35;W-ATG-TXT-ID;WORKING-STORAGE SECTION;1;NUMERIC;-1;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;237;11;237;63;COBOL: MOVE;Write value;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;1248;48;;;
POC_DEVK;2;MEF650;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;35;W-ATG-TXT-ID;WORKING-STORAGE SECTION;1;NUMERIC;-1;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;237;11;237;63;COBOL: MOVE;Read value;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;1833;25;;;
POC_DEVK;2;MEF650;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;35;W-ATG-TXT-ID;WORKING-STORAGE SECTION;1;NUMERIC;-1;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;237;11;237;63;COBOL: MOVE;Read value;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;1862;25;;;
POC_DEVK;2;MEF650;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;35;W-ATG-TXT-ID;WORKING-STORAGE SECTION;1;NUMERIC;-1;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;237;11;237;63;COBOL: SEARCH;Read value;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;1865;21;;;
POC_DEVK;2;MEF650;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;36;W-ATG-TXT;WORKING-STORAGE SECTION;6;ALPHANUMERIC;-1;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;238;11;238;65;COBOL: MOVE;Read value;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;1250;21;;;
POC_DEVK;2;MEF650;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;36;W-ATG-TXT;WORKING-STORAGE SECTION;6;ALPHANUMERIC;-1;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;238;11;238;65;COBOL: MOVE;Write value;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;1854;43;;;
POC_DEVK;2;MEF650;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;36;W-ATG-TXT;WORKING-STORAGE SECTION;6;ALPHANUMERIC;-1;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;238;11;238;65;COBOL: MOVE;Read value;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;1863;25;;;
POC_DEVK;2;MEF650;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;36;W-ATG-TXT;WORKING-STORAGE SECTION;6;ALPHANUMERIC;-1;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;238;11;238;65;COBOL: MOVE;Write value;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;1866;55;;;
POC_DEVK;2;MEF650;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;37;W-ATG-TEXT-MAX;WORKING-STORAGE SECTION;1;NUMERIC;-1;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;240;11;240;64;COBOL: IF;Read value;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;1857;42;;;
POC_DEVK;2;MEF650;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;38;W-ATG-TEXT-ANZ;WORKING-STORAGE SECTION;1;NUMERIC;-1;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;241;11;241;64;COBOL: IF;Read value;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;1857;23;;;
POC_DEVK;2;MEF650;COBOL;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;38;W-ATG-TEXT-ANZ;WORKING-STORAGE SECTION;1;NUMERIC;-1;0;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;241;11;241;64;COBOL: MOVE;Write value;C:\Users\Admin\Desktop\POC_DEVK\code\Sub-Programs\MEF650.txt;1858;43;;;
